-40,1490
-39,1660
-38,1391
-37,3494
-36,2752
-35,3028
-34,3497
-33,4497
-32,18325
-31,26213
-30,19421
-29,25385
-28,66352
-27,39188
-26,35777
-25,34853
-24,72163
-23,58053
-22,63758
-21,63701
-20,59525
-19,156475
-18,162453
-17,130165
-16,110027
-15,206824
-14,88975
-13,95722
-12,100463
-11,107576
-10,294407
-9,128269
-8,75843
-7,86191
-6,128980
-5,40448
-4,32617
-3,25075
-2,43817
-1,20312
0,25994
1,8282
2,8931
3,2408
4,1637
5,1145
6,1892
7,1079
