"(-22, 29)",3811
"(-12, 12)",3791
"(-11, 27)",3757
"(-24, 24)",3753
"(-7, 13)",3720
"(-25, 31)",3709
"(-30, 35)",3665
"(-18, 30)",3665
"(1, 0)",3648
"(-2, 5)",3636
"(-30, 34)",3583
"(-1, 4)",3560
"(-27, 27)",3546
"(-20, 27)",3479
"(-2, 9)",3471
"(-18, 18)",3440
"(-5, 14)",3438
"(-15, 37)",3424
"(-14, 27)",3410
"(-27, 34)",3386
"(-17, 18)",3319
"(-10, 9)",3304
"(-6, 5)",3276
"(-13, 29)",3253
"(-21, 28)",3241
"(-25, 33)",3197
"(-9, 14)",3194
"(-23, 23)",3173
"(-17, 16)",3156
"(-27, 28)",3140
"(-11, 16)",3087
"(-3, 9)",3071
"(-26, 26)",3034
"(-31, 39)",3027
"(-2, 12)",3011
"(-6, 18)",3003
"(-6, 27)",2993
"(-15, 35)",2971
"(-26, 34)",2959
"(-22, 26)",2951
"(-27, 35)",2891
"(-9, 11)",2860
"(-15, 21)",2858
"(-6, 11)",2852
"(-5, 10)",2850
"(-4, 10)",2848
"(-18, 21)",2829
"(-15, 32)",2800
"(-2, 4)",2778
"(-4, 14)",2770
"(-28, 40)",2736
"(-5, 12)",2726
"(-28, 29)",2719
"(-7, 11)",2698
"(-28, 27)",2664
"(-9, 12)",2660
"(-30, 36)",2654
"(-25, 28)",2628
"(-25, 25)",2619
"(-4, 7)",2594
"(-7, 12)",2590
"(-3, 7)",2572
"(-14, 14)",2529
"(-8, 9)",2526
"(-4, 12)",2524
"(0, 4)",2523
"(-21, 19)",2520
"(-22, 20)",2517
"(-15, 30)",2500
"(-22, 30)",2481
"(-4, 9)",2458
"(-16, 18)",2415
"(-25, 26)",2414
"(-19, 17)",2413
"(-2, 2)",2374
"(-8, 29)",2371
"(-15, 16)",2369
"(-5, 7)",2321
"(-5, 16)",2312
"(-1, 3)",2305
"(-8, 15)",2303
"(-2, 6)",2299
"(-3, 10)",2263
"(-1, 5)",2258
"(-5, 20)",2236
"(-32, 40)",2204
"(-2, 10)",2191
"(-16, 22)",2189
"(-1, 7)",2188
"(-3, 12)",2178
"(-11, 29)",2152
"(-4, 5)",2115
"(-5, 5)",2102
"(-32, 37)",2089
"(-21, 26)",2084
"(-30, 32)",2081
"(-4, 15)",2069
"(-2, 8)",2038
"(-14, 29)",2015
"(-6, 8)",2011
"(-10, 16)",2006
"(-6, 28)",1997
"(-21, 29)",1987
"(0, 5)",1967
"(-3, 14)",1926
"(-5, 6)",1925
"(-8, 12)",1897
"(-32, 39)",1878
"(-10, 37)",1869
"(-2, 17)",1851
"(-32, 42)",1840
"(-25, 24)",1837
"(-14, 30)",1836
"(-15, 34)",1831
"(-4, 4)",1813
"(-28, 37)",1805
"(-17, 21)",1799
"(-16, 15)",1786
"(-4, 13)",1781
"(-5, 17)",1770
"(-1, 0)",1747
"(-14, 32)",1739
"(-4, 17)",1724
"(-19, 31)",1724
"(-26, 28)",1722
"(-3, 5)",1710
"(-3, 15)",1702
"(-13, 16)",1680
"(-16, 16)",1679
"(-12, 36)",1678
"(-23, 28)",1675
"(-29, 37)",1666
"(-24, 34)",1648
"(-16, 32)",1646
"(0, 3)",1639
"(-29, 32)",1636
"(-32, 36)",1629
"(-23, 22)",1628
"(-14, 37)",1614
"(-25, 30)",1592
"(-4, 3)",1589
"(-15, 39)",1584
"(-10, 39)",1574
"(-12, 16)",1567
"(-2, 0)",1538
"(-2, 14)",1534
"(-15, 14)",1527
"(-18, 17)",1523
"(-9, 10)",1519
"(-29, 36)",1499
"(-24, 35)",1483
"(-11, 10)",1468
"(-28, 39)",1454
"(-1, 2)",1446
"(-26, 24)",1444
"(-32, 34)",1430
"(-5, 19)",1422
"(-7, 29)",1419
"(-21, 30)",1412
"(-8, 8)",1409
"(-21, 20)",1391
"(2, 2)",1386
"(-18, 23)",1379
"(-27, 25)",1375
"(-23, 32)",1366
"(-10, 32)",1302
"(-5, 24)",1297
"(-10, 40)",1296
"(-24, 22)",1293
"(-32, 35)",1285
"(-8, 13)",1285
"(-10, 13)",1283
"(-12, 29)",1278
"(-19, 34)",1269
"(1, 1)",1264
"(-24, 20)",1257
"(-27, 37)",1250
"(-28, 25)",1231
"(-30, 40)",1224
"(-10, 7)",1218
"(-31, 32)",1218
"(-3, 6)",1214
"(-15, 36)",1209
"(-11, 13)",1196
"(-23, 34)",1190
"(-19, 15)",1180
"(-1, 14)",1175
"(-9, 13)",1170
"(-16, 34)",1160
"(-3, 17)",1155
"(-26, 31)",1155
"(-22, 28)",1146
"(3, 0)",1136
"(-16, 31)",1133
"(-23, 20)",1115
"(-12, 13)",1111
"(-22, 31)",1095
"(-14, 18)",1094
"(-27, 31)",1077
"(-6, 29)",1076
"(-29, 29)",1076
"(-27, 39)",1065
"(-24, 37)",1064
"(1, 2)",1055
"(-8, 11)",1051
"(0, 7)",1046
"(-10, 35)",1045
"(-13, 12)",1025
"(-29, 39)",1018
"(-20, 30)",1014
"(-9, 30)",999
"(-12, 30)",992
"(-2, 20)",991
"(-18, 34)",990
"(-22, 32)",989
"(-11, 35)",983
"(-5, 13)",980
"(-4, 19)",979
"(-7, 8)",971
"(-28, 24)",970
"(-23, 33)",968
"(-15, 12)",963
"(-28, 42)",956
"(-11, 30)",953
"(-5, 4)",948
"(-12, 34)",944
"(-5, 22)",944
"(-6, 26)",942
"(-13, 13)",941
"(-4, 6)",941
"(-17, 23)",931
"(-29, 40)",925
"(-3, 8)",924
"(-13, 37)",924
"(-1, 6)",919
"(-5, 23)",917
"(-22, 21)",916
"(-24, 21)",916
"(-30, 39)",895
"(-5, 8)",894
"(-19, 18)",888
"(-13, 32)",885
"(-2, 19)",880
"(-15, 40)",878
"(-8, 6)",868
"(-32, 44)",865
"(-3, 2)",858
"(-4, 8)",847
"(-13, 18)",838
"(-24, 23)",836
"(0, 6)",831
"(-13, 39)",821
"(-19, 26)",820
"(-17, 25)",817
"(-13, 31)",812
"(-24, 31)",812
"(-25, 34)",807
"(-14, 33)",806
"(-4, 20)",806
"(-23, 19)",803
"(-14, 12)",802
"(-7, 30)",802
"(-3, 4)",801
"(-20, 18)",797
"(-28, 38)",793
"(-14, 35)",788
"(-20, 32)",787
"(-4, 24)",787
"(-1, 9)",782
"(-2, 3)",778
"(-17, 33)",777
"(-6, 32)",772
"(-22, 34)",768
"(-2, 13)",765
"(-19, 39)",763
"(-6, 4)",763
"(2, 4)",752
"(-7, 5)",752
"(-28, 33)",748
"(-29, 30)",746
"(-11, 39)",741
"(-14, 34)",740
"(-19, 14)",723
"(-1, 12)",720
"(-25, 35)",715
"(-10, 11)",713
"(-11, 37)",706
"(-11, 32)",705
"(-31, 41)",702
"(-26, 22)",700
"(2, 1)",698
"(-19, 37)",694
"(-12, 32)",694
"(-15, 10)",692
"(-25, 32)",690
"(-5, 11)",686
"(-12, 35)",686
"(-12, 38)",685
"(1, 5)",682
"(-25, 21)",680
"(-21, 32)",671
"(-10, 34)",671
"(-13, 34)",660
"(-32, 43)",652
"(-12, 10)",651
"(-30, 29)",644
"(-11, 9)",643
"(-25, 20)",640
"(-13, 35)",639
