"(-13, 45)",167
"(-2, 20)",166
"(-7, 22)",165
"(-24, 45)",164
"(2, -2)",163
"(-34, 30)",162
"(-14, 13)",162
"(-49, 41)",161
"(0, -1)",161
"(-11, 39)",161
"(-46, 43)",161
"(-50, 42)",160
"(-7, 16)",160
"(-34, 33)",158
"(-50, 46)",157
"(-23, 17)",157
"(-25, 19)",156
"(-32, 45)",154
"(-12, 39)",154
"(-39, 38)",154
"(-18, 37)",153
"(-8, 18)",152
"(-45, 56)",151
"(-43, 51)",151
"(4, 0)",150
"(-43, 54)",149
"(-42, 51)",148
"(-41, 50)",147
"(-37, 51)",146
"(-36, 49)",146
"(-39, 51)",146
"(0, -2)",145
"(-40, 37)",145
"(-43, 47)",144
"(-11, 44)",144
"(-26, 33)",143
"(-23, 44)",143
"(1, -2)",142
"(-19, 45)",142
"(-39, 48)",141
"(-48, 39)",141
"(-26, 31)",140
"(-41, 51)",140
"(-10, 44)",139
"(-5, 23)",139
"(-34, 45)",138
"(-35, 51)",137
"(-3, 20)",136
"(-12, 40)",136
"(-11, 40)",135
"(2, 7)",134
"(-30, 24)",133
"(-9, 21)",133
"(-22, 42)",133
"(-2, 1)",132
"(-28, 49)",132
"(-32, 27)",132
"(-19, 18)",131
"(-17, 41)",131
"(-49, 42)",131
"(-44, 37)",131
"(-43, 37)",131
"(-12, 46)",130
"(-42, 49)",129
"(-53, 42)",129
"(2, 5)",129
"(-42, 46)",128
"(-22, 21)",128
"(-42, 38)",127
"(-17, 28)",127
"(5, 0)",127
"(2, -1)",127
"(-44, 46)",127
"(-17, 40)",126
"(-18, 44)",126
"(-21, 31)",126
"(-14, 44)",125
"(-32, 54)",125
"(-36, 31)",124
"(-40, 39)",123
"(-4, 24)",123
"(-22, 41)",123
"(-1, -2)",123
"(-20, 31)",122
"(-21, 40)",122
"(-21, 42)",121
"(-11, 24)",121
"(-39, 52)",121
"(-34, 51)",121
"(-36, 47)",121
"(1, 3)",120
"(-20, 40)",120
"(-6, 30)",118
"(-36, 46)",118
"(-27, 31)",117
"(-33, 47)",117
"(-11, 45)",116
"(-24, 44)",115
"(-9, 8)",115
"(-36, 52)",115
"(-36, 32)",114
"(-24, 18)",114
"(-6, 32)",114
"(-25, 41)",113
"(-36, 34)",113
"(-48, 38)",113
"(-24, 23)",113
"(-26, 42)",112
"(-27, 45)",111
"(-31, 45)",111
"(-40, 48)",111
"(-19, 47)",111
"(-43, 43)",110
"(-2, 25)",110
"(-33, 52)",110
"(-31, 40)",110
"(-34, 47)",109
"(-54, 45)",109
"(-38, 36)",108
"(0, 11)",108
"(0, 12)",108
"(-11, 43)",108
"(1, -1)",105
"(-33, 45)",105
"(-32, 50)",104
"(-2, 22)",104
"(-18, 40)",104
"(-16, 10)",103
"(-30, 47)",103
"(-15, 13)",102
"(-21, 15)",102
"(-18, 16)",102
"(-35, 30)",102
"(-45, 38)",102
"(-9, 6)",102
"(-30, 46)",102
"(-29, 47)",102
"(-10, 42)",101
"(0, 10)",100
"(-37, 52)",100
"(-6, 21)",100
"(-20, 42)",100
"(-28, 36)",100
"(-20, 14)",99
"(-25, 17)",99
"(-19, 12)",99
"(-41, 36)",99
"(-35, 49)",98
"(-15, 45)",98
"(-1, 15)",98
"(-10, 8)",97
"(-46, 50)",97
"(-12, 44)",97
"(-27, 36)",97
"(-24, 49)",97
"(-44, 56)",97
"(-50, 39)",96
"(-10, 23)",96
"(-10, 49)",96
"(-26, 35)",96
"(-12, 45)",96
"(-27, 44)",96
"(-1, 8)",96
"(-13, 42)",96
"(-34, 49)",96
"(6, 0)",95
"(-8, 30)",94
"(-11, 42)",94
"(-13, 11)",94
"(-16, 28)",94
"(-28, 33)",94
"(-29, 44)",94
"(-24, 15)",93
"(-6, 16)",93
"(-45, 49)",93
"(-24, 47)",93
"(-37, 48)",93
"(-3, 19)",93
"(-26, 43)",92
"(-47, 40)",92
"(-41, 54)",91
"(-51, 41)",90
"(-31, 48)",90
"(-5, 27)",90
"(-4, 21)",90
"(-37, 57)",90
"(-40, 35)",90
"(-6, 35)",89
"(-22, 15)",89
"(-33, 49)",88
"(-52, 45)",88
"(-26, 44)",88
"(-44, 52)",88
"(-51, 42)",88
"(-30, 45)",87
"(-39, 47)",87
"(-52, 44)",86
"(-15, 28)",85
"(-13, 47)",85
"(-46, 51)",85
"(-27, 33)",85
"(-31, 24)",84
"(-42, 37)",84
"(-5, 32)",84
"(-17, 44)",84
"(-53, 44)",84
"(0, 14)",83
"(-31, 47)",83
"(-32, 51)",83
"(-9, 36)",83
"(-13, 7)",83
"(-48, 41)",83
"(-10, 38)",82
"(-48, 42)",82
"(-46, 49)",82
"(-25, 42)",81
"(-23, 47)",81
"(-35, 50)",81
"(-26, 45)",80
"(-18, 42)",80
"(-31, 22)",79
"(-2, 16)",79
"(-15, 44)",78
"(-33, 54)",78
"(0, -4)",78
"(-33, 51)",77
"(-22, 14)",77
"(-7, 4)",77
"(-24, 14)",76
"(-10, 41)",76
"(-22, 33)",76
"(-28, 48)",75
"(-30, 22)",75
"(-6, 34)",74
"(-36, 30)",74
"(-23, 45)",74
"(2, -5)",74
"(-5, 25)",73
"(1, 4)",73
"(-13, 26)",73
"(-34, 48)",73
"(-36, 51)",73
"(-50, 43)",72
"(-29, 49)",72
"(-39, 37)",72
"(-38, 37)",72
"(0, 19)",71
"(-27, 46)",71
"(6, -2)",71
"(1, 7)",71
"(2, -4)",70
"(-23, 16)",70
"(-47, 47)",70
"(-45, 52)",70
"(-28, 51)",70
"(-46, 54)",70
"(-36, 54)",69
"(-30, 52)",69
"(-2, 11)",69
"(-16, 40)",69
"(-23, 15)",68
"(6, -1)",68
"(-10, 4)",68
"(3, 2)",67
"(-31, 52)",67
"(-8, 23)",67
"(-10, 45)",67
"(-33, 28)",67
"(-44, 49)",67
"(-4, 22)",67
"(-44, 57)",67
"(-30, 51)",67
"(-28, 19)",66
"(-40, 52)",66
"(-2, 27)",66
"(-39, 35)",66
"(-9, 34)",66
"(-42, 54)",66
"(-30, 33)",66
"(-46, 59)",65
"(-22, 44)",64
"(-37, 30)",64
"(-26, 25)",64
"(-33, 30)",64
"(-36, 56)",63
"(3, 1)",63
"(-31, 23)",63
"(-44, 54)",62
"(-27, 49)",62
"(3, -2)",61
"(0, 15)",61
"(-23, 51)",61
"(-11, 49)",61
"(-1, 20)",61
"(-29, 51)",61
"(-30, 38)",60
"(-35, 54)",59
"(-25, 36)",59
"(3, -1)",59
"(-30, 21)",59
"(-14, 11)",59
"(-42, 52)",59
"(-43, 56)",58
"(-12, 7)",58
"(-29, 34)",58
"(-44, 50)",58
"(-23, 21)",58
"(-21, 33)",58
"(-29, 31)",57
"(-8, 5)",57
"(-2, 24)",57
"(-17, 43)",57
"(-40, 34)",57
"(-9, 23)",57
"(-45, 37)",56
"(-44, 36)",56
"(-3, 22)",56
"(-16, 44)",56
"(-35, 45)",56
"(-26, 17)",56
"(-26, 47)",56
"(-44, 51)",56
"(-24, 54)",55
"(-3, 24)",55
"(-39, 54)",55
"(-8, 32)",55
"(-40, 54)",55
"(0, 17)",55
"(-18, 49)",54
"(-47, 61)",54
"(1, 9)",54
"(-17, 45)",54
"(-28, 52)",54
"(-54, 42)",54
"(-3, 26)",54
"(-11, 6)",54
"(-27, 38)",53
"(-30, 37)",53
"(-24, 36)",53
"(-43, 52)",53
"(2, -3)",53
"(-24, 46)",53
"(-6, 37)",53
"(-29, 38)",53
"(-46, 52)",52
"(-7, 18)",52
"(-25, 45)",52
"(-19, 49)",52
"(-51, 44)",52
"(-25, 37)",51
"(-9, 35)",51
"(-41, 57)",51
"(-28, 50)",51
"(-41, 56)",51
"(-7, 31)",51
"(-15, 9)",50
"(-23, 54)",50
"(-5, 30)",50
"(-8, 21)",50
